"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","COND_STATUS_CD","COND_NONSAMPLE_REASN_CD","RESERVCD","OWNCD","OWNGRPCD","FORINDCD","ADFORCD","FORTYPCD","FLDTYPCD","MAPDEN","STDAGE","STDSZCD","FLDSZCD","SITECLCD","SICOND","SIBASE","SISP","STDORGCD","STDORGSP","PROP_BASIS","CONDPROP_UNADJ","MICRPROP_UNADJ","SUBPPROP_UNADJ","MACRPROP_UNADJ","SLOPE","ASPECT","PHYSCLCD","GSSTKCD","ALSTKCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","PRESNFCD","BALIVE","FLDAGE","ALSTK","GSSTK","FORTYPCDCALC","HABTYPCD1","HABTYPCD1_PUB_CD","HABTYPCD1_DESCR_PUB_CD","HABTYPCD2","HABTYPCD2_PUB_CD","HABTYPCD2_DESCR_PUB_CD","MIXEDCONFCD","VOL_LOC_GRP","SITECLCDEST","SITETREE_TREE","SITECL_METHOD","CARBON_DOWN_DEAD","CARBON_LITTER","CARBON_SOIL_ORG","CARBON_STANDING_DEAD","CARBON_UNDERSTORY_AG","CARBON_UNDERSTORY_BG","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","SOIL_ROOTING_DEPTH_PNW","GROUND_LAND_CLASS_PNW","PLANT_STOCKABILITY_FACTOR_PNW","STND_COND_CD_PNWRS","STND_STRUC_CD_PNWRS","STUMP_CD_PNWRS","FIRE_SRS","GRAZING_SRS","HARVEST_TYPE1_SRS","HARVEST_TYPE2_SRS","HARVEST_TYPE3_SRS","LAND_USE_SRS","OPERABILITY_SRS","STAND_STRUCTURE_SRS","NF_COND_STATUS_CD","NF_COND_NONSAMPLE_REASN_CD","CANOPY_CVR_SAMPLE_METHOD_CD","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","NBR_LIVE_STEMS","OWNSUBCD","INDUSTRIALCD_FIADB","RESERVCD_5","ADMIN_WITHDRAWN_CD","CHAINING_CD","LAND_COVER_CLASS_CD","AFFORESTATION_CD","PREV_AFFORESTATION_CD","DWM_FUELBED_TYPCD"
"10179467010661","10179466010661",1985,44,1,3,43,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179469010661","10179468010661",1985,44,1,3,44,1,1,,0,46,40,,,520,,,45,3,,6,,50,,0,,"",1,1,1,,5,218,19,2,2,,,,,,,,,,,,,,94.3927,,,,,"","","","","","","","",,,,2.107117,2.816757,23.676674,1.452601,.748384,.083154,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179497010661","10179496010661",1985,44,1,3,45,1,1,,0,31,30,,,520,,,45,3,,5,,50,,0,,"",1,1,1,,15,260,19,2,1,,,,,,,,,,,,,,66.0778,,,,,"","","","","","","","",,,,1.347565,2.816757,23.676674,1.376368,.768021,.085336,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179522010661","10179521010661",1985,44,1,3,46,1,1,,0,46,40,,,520,,,-999,3,,6,,50,,0,,"",1,1,1,,5,270,29,2,2,,,,,,,,,,,,,,58.7662,,,,,"","","","","","","","",,,,1.781329,3.657903,23.676674,1.632672,.759672,.084408,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179552010661","10179551010661",1985,44,1,3,47,1,1,,0,31,30,,,167,,,45,2,,6,,50,,0,,"",1,1,1,,18,283,29,3,3,,,,,,,,,,,,,,72.5222,,,,,"","","","","","","","",,,,1.814077,5.459767,34.561515,.866655,1.219231,.13547,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179602010661","10179601010661",1985,44,1,3,48,1,1,,0,46,40,,,520,,,85,1,,6,,50,,0,,"",1,1,1,,0,0,29,2,2,,,,,,,,,,,,,,93.2212,,,,,"","","","","","","","",,,,2.784509,4.307565,23.676674,1.84107,.734665,.081629,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179644010661","10179643010661",1985,44,1,3,49,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179646010661","10179645010661",1985,44,1,3,50,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179648010661","10179647010661",1985,44,1,3,51,1,2,,,,,,,,,,,,,,,,,,,"",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","",,,,,,,,,,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"10179650010661","10179649010661",1985,44,1,3,899,1,1,,1,32,30,,,520,,,0,,,6,,,,0,,"",1,1,1,,0,0,,5,5,,,,,,,,,,,,,,0,,,,,"","","","","","","","",,,,.308931,3.657903,23.676674,0,.825743,.091749,"",2003-09-26,"10661","",2009-10-29,"10661",3,0,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
