"CN","PLT_CN","PREV_TRE_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","TREE","CONDID","AZIMUTH","DIST","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIAHTCD","HT","HTCD","ACTUALHT","TREECLCD","CR","CCLCD","TREEGRCD","AGENTCD","CULL","DAMLOC1","DAMTYP1","DAMSEV1","DAMLOC2","DAMTYP2","DAMSEV2","DECAYCD","STOCKING","WDLDSTEM","VOLCFNET","VOLCFGRS","VOLCSNET","VOLCSGRS","VOLBFNET","VOLBFGRS","VOLCFSND","GROWCFGS","GROWBFSL","GROWCFAL","MORTCFGS","MORTBFSL","MORTCFAL","REMVCFGS","REMVBFSL","REMVCFAL","DIACHECK","MORTYR","SALVCD","UNCRCD","CPOSCD","CLIGHTCD","CVIGORCD","CDENCD","CDIEBKCD","TRANSCD","TREEHISTCD","DIACALC","BHAGE","TOTAGE","CULLDEAD","CULLFORM","CULLMSTOP","CULLBF","CULLCF","BFSND","CFSND","SAWHT","BOLEHT","FORMCL","HTCALC","HRDWD_CLUMP_CD","SITREE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MORTCD","HTDMP","ROUGHCULL","MIST_CL_CD","CULL_FLD","RECONCILECD","PREVDIA","FGROWCFGS","FGROWBFSL","FGROWCFAL","FMORTCFGS","FMORTBFSL","FMORTCFAL","FREMVCFGS","FREMVBFSL","FREMVCFAL","P2A_GRM_FLG","TREECLCD_NERS","TREECLCD_SRS","TREECLCD_NCRS","TREECLCD_RMRS","STANDING_DEAD_CD","PREV_STATUS_CD","PREV_WDLDSTEM","TPA_UNADJ","TPAMORT_UNADJ","TPAREMV_UNADJ","TPAGROW_UNADJ","DRYBIO_BOLE","DRYBIO_TOP","DRYBIO_STUMP","DRYBIO_SAPLING","DRYBIO_WDLD_SPP","DRYBIO_BG","CARBON_AG","CARBON_BG","CYCLE","SUBCYCLE","BORED_CD_PNWRS","DAMLOC1_PNWRS","DAMLOC2_PNWRS","DIACHECK_PNWRS","DMG_AGENT1_CD_PNWRS","DMG_AGENT2_CD_PNWRS","DMG_AGENT3_CD_PNWRS","MIST_CL_CD_PNWRS","SEVERITY1_CD_PNWRS","SEVERITY1A_CD_PNWRS","SEVERITY1B_CD_PNWRS","SEVERITY2_CD_PNWRS","SEVERITY2A_CD_PNWRS","SEVERITY2B_CD_PNWRS","SEVERITY3_CD_PNWRS","UNKNOWN_DAMTYP1_PNWRS","UNKNOWN_DAMTYP2_PNWRS","PREV_PNTN_SRS","DISEASE_SRS","DIEBACK_SEVERITY_SRS","DAMAGE_AGENT_CD1","DAMAGE_AGENT_CD2","DAMAGE_AGENT_CD3","CENTROID_DIA","CENTROID_DIA_HT","CENTROID_DIA_HT_ACTUAL","UPPER_DIA","UPPER_DIA_HT","VOLCSSND","DRYBIO_SAWLOG"
"254353390010854","249636284010854","",2004,78,1,10,189,2,7,1,139,1.6,,1,8829,54,1,1,14,1,14,3,35,4,,,,,,,,,,,2.1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,1.302098,,.399217,.651049,.199609,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763201010854","249636284010854","",2004,78,1,10,189,2,8,1,330,3.7,,1,7565,54,1.2,1,10,1,10,3,10,5,,,,,,,,,,,.4225,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.2,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,2.183124,,.595117,1.091562,.297559,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763200010854","249636284010854","",2004,78,1,10,189,2,9,1,334,3.5,,1,7565,54,1.9,1,11,1,11,3,30,4,,,,,,,,,,,2.1127,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.9,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,7.292286,,1.688127,3.646143,.844064,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763199010854","249636284010854","",2004,78,1,10,189,3,1,1,5,3,,1,7565,54,1,1,10,1,10,3,20,3,,,,,,,,,,,9.7196,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,6,,,,,1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,1.302098,,.399217,.651049,.199609,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763198010854","249636284010854","",2004,78,1,10,189,4,1,1,216,5.3,,1,7565,54,1.1,1,11,1,11,3,30,3,,,,,,,,,,,9.375,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,1.714474,,.491275,.857237,.245638,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353391010854","249636284010854","",2004,78,1,10,189,4,2,1,233,6.7,,1,8829,54,1.5,1,12,1,12,3,35,5,,,,,,,,,,,.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.5,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,3.959847,,.981805,1.979924,.490903,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353392010854","249636284010854","",2004,78,1,10,189,4,3,1,241,6.8,,1,8829,54,1.5,1,14,1,14,3,40,4,,,,,,,,,,,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,4.7,,,,,1.5,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,3.959847,,.981805,1.979924,.490903,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"254353393010854","249636284010854","",2004,78,1,10,189,4,4,1,241,6.8,,1,8829,54,1.1,1,14,1,14,3,25,4,,,,,,,,,,,4.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,5.4,,,,,1.1,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,1.714474,,.491275,.857237,.245638,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249762492010854","249636284010854","",2004,78,1,10,189,4,5,1,290,6.7,,1,6284,54,1.6,1,10,1,10,3,25,5,,,,,,,,,,,.9375,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,1.8,,,,,1.6,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,4.684932,,1.137158,2.342466,.568579,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"249763197010854","249636284010854","",2004,78,1,10,189,4,6,1,72,6.5,,1,7565,54,1.2,1,10,1,10,3,20,3,,,,,,,,,,,9.375,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",,,,,,,1.2,,,,,,,,,,"",,3,,,,,,74.965282,,,,,,,2.183124,,.595117,1.091562,.297559,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
